"Dist Code","Year","State Code","State Name","Dist Name","TOTAL CURRENT PRICES (Millions in Rs)"
"651","2013 (2004)","19","Kerala","Alappuzha","243172"
"652","2007 (2004)","19","Kerala","Kannur","113346"
"652","2008 (2004)","19","Kerala","Kannur","130165"
"652","2009 (2004)","19","Kerala","Kannur","147093"
"652","2010 (2004)","19","Kerala","Kannur","173074"
"652","2011 (2004)","19","Kerala","Kannur","201702"
"652","2012 (2004)","19","Kerala","Kannur","226799"
"652","2013 (2004)","19","Kerala","Kannur","258437"
"653","2007 (2004)","19","Kerala","Eranakulam","278835"
"653","2008 (2004)","19","Kerala","Eranakulam","326047"
"653","2009 (2004)","19","Kerala","Eranakulam","366699"
"653","2010 (2004)","19","Kerala","Eranakulam","413199"
"653","2011 (2004)","19","Kerala","Eranakulam","493156"
"653","2012 (2004)","19","Kerala","Eranakulam","557257"
"653","2013 (2004)","19","Kerala","Eranakulam","640849"
"655","2007 (2004)","19","Kerala","Kottayam","129548"
"655","2008 (2004)","19","Kerala","Kottayam","152406"
"655","2009 (2004)","19","Kerala","Kottayam","180781"
"655","2010 (2004)","19","Kerala","Kottayam","207669"
"655","2011 (2004)","19","Kerala","Kottayam","245835"
"655","2012 (2004)","19","Kerala","Kottayam","281819"
"655","2013 (2004)","19","Kerala","Kottayam","323253"
"656","2007 (2004)","19","Kerala","Kozhikode","134170"
"656","2008 (2004)","19","Kerala","Kozhikode","153678"
"656","2009 (2004)","19","Kerala","Kozhikode","168524"
"656","2010 (2004)","19","Kerala","Kozhikode","191329"
"656","2011 (2004)","19","Kerala","Kozhikode","216804"
"656","2012 (2004)","19","Kerala","Kozhikode","247166"
"656","2013 (2004)","19","Kerala","Kozhikode","283115"
"657","2007 (2004)","19","Kerala","Malappuram","142761"
"657","2008 (2004)","19","Kerala","Malappuram","168219"
"657","2009 (2004)","19","Kerala","Malappuram","195574"
"657","2010 (2004)","19","Kerala","Malappuram","226572"
"657","2011 (2004)","19","Kerala","Malappuram","266609"
"657","2012 (2004)","19","Kerala","Malappuram","311290"
"657","2013 (2004)","19","Kerala","Malappuram","366215"
"658","2007 (2004)","19","Kerala","Palakkad","114884"
"658","2008 (2004)","19","Kerala","Palakkad","131602"
"658","2009 (2004)","19","Kerala","Palakkad","155047"
"658","2010 (2004)","19","Kerala","Palakkad","169479"
"658","2011 (2004)","19","Kerala","Palakkad","195810"
"658","2012 (2004)","19","Kerala","Palakkad","218868"
"658","2013 (2004)","19","Kerala","Palakkad","251639"
"659","2007 (2004)","19","Kerala","Kollam","125269"
"659","2008 (2004)","19","Kerala","Kollam","144155"
"659","2009 (2004)","19","Kerala","Kollam","163406"
"659","2010 (2004)","19","Kerala","Kollam","189199"
"659","2011 (2004)","19","Kerala","Kollam","220204"
"659","2012 (2004)","19","Kerala","Kollam","253260"
"659","2013 (2004)","19","Kerala","Kollam","291219"
"660","2007 (2004)","19","Kerala","Thrissur","153084"
"660","2008 (2004)","19","Kerala","Thrissur","175944"
"660","2009 (2004)","19","Kerala","Thrissur","198945"
"660","2010 (2004)","19","Kerala","Thrissur","224582"
"660","2011 (2004)","19","Kerala","Thrissur","256965"
"660","2012 (2004)","19","Kerala","Thrissur","293680"
"660","2013 (2004)","19","Kerala","Thrissur","340699"
"661","2007 (2004)","19","Kerala","Thiruvananthapuram","227705"
"661","2008 (2004)","19","Kerala","Thiruvananthapuram","262954"
"661","2009 (2004)","19","Kerala","Thiruvananthapuram","291502"
"661","2010 (2004)","19","Kerala","Thiruvananthapuram","331303"
"661","2011 (2004)","19","Kerala","Thiruvananthapuram","396817"
"661","2012 (2004)","19","Kerala","Thiruvananthapuram","450327"
"661","2013 (2004)","19","Kerala","Thiruvananthapuram","512222"
"701","2007 (2004)","8","Orissa","Balasore","56411"
"701","2008 (2004)","8","Orissa","Balasore","65271"
"701","2009 (2004)","8","Orissa","Balasore","72192"
"701","2010 (2004)","8","Orissa","Balasore","87845"
"701","2011 (2004)","8","Orissa","Balasore","95461"
"701","2012 (2004)","8","Orissa","Balasore","117878"
"701","2013 (2004)","8","Orissa","Balasore","135208"
"702","2007 (2004)","8","Orissa","Bolangir","39857"
"702","2008 (2004)","8","Orissa","Bolangir","44743"
"702","2009 (2004)","8","Orissa","Bolangir","49655"
"702","2010 (2004)","8","Orissa","Bolangir","58533"
"702","2011 (2004)","8","Orissa","Bolangir","64326"
"702","2012 (2004)","8","Orissa","Bolangir","78262"
"702","2013 (2004)","8","Orissa","Bolangir","89870"
"703","2007 (2004)","8","Orissa","Cuttack","93569"
"703","2008 (2004)","8","Orissa","Cuttack","108308"
"703","2009 (2004)","8","Orissa","Cuttack","118665"
"703","2010 (2004)","8","Orissa","Cuttack","140295"
"703","2011 (2004)","8","Orissa","Cuttack","152562"
"703","2012 (2004)","8","Orissa","Cuttack","182581"
"703","2013 (2004)","8","Orissa","Cuttack","212740"
"704","2007 (2004)","8","Orissa","Dhenkanal","35161"
"704","2008 (2004)","8","Orissa","Dhenkanal","39658"
"704","2009 (2004)","8","Orissa","Dhenkanal","43804"
"704","2010 (2004)","8","Orissa","Dhenkanal","52234"
"704","2011 (2004)","8","Orissa","Dhenkanal","59215"
"704","2012 (2004)","8","Orissa","Dhenkanal","71832"
"704","2013 (2004)","8","Orissa","Dhenkanal","81601"
"705","2007 (2004)","8","Orissa","Ganjam","97232"
"705","2008 (2004)","8","Orissa","Ganjam","110729"
"705","2009 (2004)","8","Orissa","Ganjam","125818"
"705","2010 (2004)","8","Orissa","Ganjam","152446"
"705","2011 (2004)","8","Orissa","Ganjam","165185"
"705","2012 (2004)","8","Orissa","Ganjam","195653"
"705","2013 (2004)","8","Orissa","Ganjam","219204"
"706","2007 (2004)","8","Orissa","Kalahandi","31304"
"706","2008 (2004)","8","Orissa","Kalahandi","33217"
"706","2009 (2004)","8","Orissa","Kalahandi","35737"
"706","2010 (2004)","8","Orissa","Kalahandi","41344"
"706","2011 (2004)","8","Orissa","Kalahandi","43705"
"706","2012 (2004)","8","Orissa","Kalahandi","52751"
"706","2013 (2004)","8","Orissa","Kalahandi","58511"
"707","2007 (2004)","8","Orissa","Keonjhar","71632"
"707","2008 (2004)","8","Orissa","Keonjhar","85473"
"707","2009 (2004)","8","Orissa","Keonjhar","91392"
"707","2010 (2004)","8","Orissa","Keonjhar","115966"
"707","2011 (2004)","8","Orissa","Keonjhar","124026"
"707","2012 (2004)","8","Orissa","Keonjhar","143562"
"707","2013 (2004)","8","Orissa","Keonjhar","160413"
"708","2007 (2004)","8","Orissa","Koraput","35847"
"708","2008 (2004)","8","Orissa","Koraput","39210"
"708","2009 (2004)","8","Orissa","Koraput","38242"
"708","2010 (2004)","8","Orissa","Koraput","48511"
"708","2011 (2004)","8","Orissa","Koraput","51127"
"708","2012 (2004)","8","Orissa","Koraput","60599"
"708","2013 (2004)","8","Orissa","Koraput","67018"
"709","2007 (2004)","8","Orissa","Mayurbhanja","50589"
"709","2008 (2004)","8","Orissa","Mayurbhanja","55743"
"709","2009 (2004)","8","Orissa","Mayurbhanja","61192"
"709","2010 (2004)","8","Orissa","Mayurbhanja","68149"
"709","2011 (2004)","8","Orissa","Mayurbhanja","70986"
"709","2012 (2004)","8","Orissa","Mayurbhanja","86111"
"709","2013 (2004)","8","Orissa","Mayurbhanja","97092"
"710","2007 (2004)","8","Orissa","Phulbani ( Kandhamal )","13072"
"710","2008 (2004)","8","Orissa","Phulbani ( Kandhamal )","13386"
"710","2009 (2004)","8","Orissa","Phulbani ( Kandhamal )","14653"
"710","2010 (2004)","8","Orissa","Phulbani ( Kandhamal )","16378"
"710","2011 (2004)","8","Orissa","Phulbani ( Kandhamal )","17320"
"710","2012 (2004)","8","Orissa","Phulbani ( Kandhamal )","19717"
"710","2013 (2004)","8","Orissa","Phulbani ( Kandhamal )","21432"
"711","2007 (2004)","8","Orissa","Puri","45503"
"711","2008 (2004)","8","Orissa","Puri","51538"
"711","2009 (2004)","8","Orissa","Puri","58085"
"711","2010 (2004)","8","Orissa","Puri","70150"
"711","2011 (2004)","8","Orissa","Puri","77118"
"711","2012 (2004)","8","Orissa","Puri","92103"
"711","2013 (2004)","8","Orissa","Puri","105449"
"712","2007 (2004)","8","Orissa","Sambalpur","46398"
"712","2008 (2004)","8","Orissa","Sambalpur","51785"
"712","2009 (2004)","8","Orissa","Sambalpur","58260"
"712","2010 (2004)","8","Orissa","Sambalpur","69012"
"712","2011 (2004)","8","Orissa","Sambalpur","72684"
"712","2012 (2004)","8","Orissa","Sambalpur","84726"
"712","2013 (2004)","8","Orissa","Sambalpur","92811"
"713","2007 (2004)","8","Orissa","Sundargarh","111748"
"713","2008 (2004)","8","Orissa","Sundargarh","133240"
"713","2009 (2004)","8","Orissa","Sundargarh","139868"
"713","2010 (2004)","8","Orissa","Sundargarh","174090"
"713","2011 (2004)","8","Orissa","Sundargarh","187678"
"713","2012 (2004)","8","Orissa","Sundargarh","216573"
"713","2013 (2004)","8","Orissa","Sundargarh","239422"
"800","2007 (2004)","13","West Bengal","24 Parganas","267450"
"800","2008 (2004)","13","West Bengal","24 Parganas","307293"
"800","2009 (2004)","13","West Bengal","24 Parganas","360694"
"800","2010 (2004)","13","West Bengal","24 Parganas","414737"
"800","2011 (2004)","13","West Bengal","24 Parganas","486565"
"800","2012 (2004)","13","West Bengal","24 Parganas","568920"
"800","2013 (2004)","13","West Bengal","24 Parganas","662842"
"803","2007 (2004)","13","West Bengal","Nadia","115037"
"803","2008 (2004)","13","West Bengal","Nadia","126205"
"803","2009 (2004)","13","West Bengal","Nadia","159514"
"803","2010 (2004)","13","West Bengal","Nadia","184021"
"803","2011 (2004)","13","West Bengal","Nadia","205418"
"803","2012 (2004)","13","West Bengal","Nadia","229754"
"803","2013 (2004)","13","West Bengal","Nadia","255061"
"804","2007 (2004)","13","West Bengal","Murshidabad","128082"
"804","2008 (2004)","13","West Bengal","Murshidabad","142202"
"804","2009 (2004)","13","West Bengal","Murshidabad","181157"
"804","2010 (2004)","13","West Bengal","Murshidabad","202668"
"804","2011 (2004)","13","West Bengal","Murshidabad","233539"
"804","2012 (2004)","13","West Bengal","Murshidabad","267252"
"804","2013 (2004)","13","West Bengal","Murshidabad","301452"
"805","2007 (2004)","13","West Bengal","Burdwan","285299"
"805","2008 (2004)","13","West Bengal","Burdwan","316718"
"805","2009 (2004)","13","West Bengal","Burdwan","359491"
"805","2010 (2004)","13","West Bengal","Burdwan","404721"
"805","2011 (2004)","13","West Bengal","Burdwan","496058"
"805","2012 (2004)","13","West Bengal","Burdwan","560355"
"805","2013 (2004)","13","West Bengal","Burdwan","624361"
"806","2007 (2004)","13","West Bengal","Birbhum","80954"
"806","2008 (2004)","13","West Bengal","Birbhum","89263"
"806","2009 (2004)","13","West Bengal","Birbhum","113444"
"806","2010 (2004)","13","West Bengal","Birbhum","134096"
"806","2011 (2004)","13","West Bengal","Birbhum","152463"
"806","2012 (2004)","13","West Bengal","Birbhum","171097"
"806","2013 (2004)","13","West Bengal","Birbhum","190660"
"807","2007 (2004)","13","West Bengal","Bankura","98663"
"807","2008 (2004)","13","West Bengal","Bankura","113226"
"807","2009 (2004)","13","West Bengal","Bankura","143822"
"807","2010 (2004)","13","West Bengal","Bankura","172095"
"807","2011 (2004)","13","West Bengal","Bankura","201145"
"807","2012 (2004)","13","West Bengal","Bankura","235495"
"807","2013 (2004)","13","West Bengal","Bankura","267637"
"810","2007 (2004)","13","West Bengal","Hooghly","185749"
"810","2008 (2004)","13","West Bengal","Hooghly","209530"
"810","2009 (2004)","13","West Bengal","Hooghly","243021"
"810","2010 (2004)","13","West Bengal","Hooghly","269295"
"810","2011 (2004)","13","West Bengal","Hooghly","311448"
"810","2012 (2004)","13","West Bengal","Hooghly","363860"
"810","2013 (2004)","13","West Bengal","Hooghly","416720"
"811","2007 (2004)","13","West Bengal","Howrah","173007"
"811","2008 (2004)","13","West Bengal","Howrah","196583"
"811","2009 (2004)","13","West Bengal","Howrah","226871"
"811","2010 (2004)","13","West Bengal","Howrah","262664"
"811","2011 (2004)","13","West Bengal","Howrah","298001"
"811","2012 (2004)","13","West Bengal","Howrah","347436"
"811","2013 (2004)","13","West Bengal","Howrah","402748"
"812","2007 (2004)","13","West Bengal","Jalpaiguri","115727"
"812","2008 (2004)","13","West Bengal","Jalpaiguri","131755"
"812","2009 (2004)","13","West Bengal","Jalpaiguri","159026"
"812","2010 (2004)","13","West Bengal","Jalpaiguri","189190"
"812","2011 (2004)","13","West Bengal","Jalpaiguri","217042"
"812","2012 (2004)","13","West Bengal","Jalpaiguri","249630"
"812","2013 (2004)","13","West Bengal","Jalpaiguri","280708"
"813","2007 (2004)","13","West Bengal","Darjeeling","87178"
"813","2008 (2004)","13","West Bengal","Darjeeling","98301"
"813","2009 (2004)","13","West Bengal","Darjeeling","112751"
"813","2010 (2004)","13","West Bengal","Darjeeling","129265"
"813","2011 (2004)","13","West Bengal","Darjeeling","148136"
"813","2012 (2004)","13","West Bengal","Darjeeling","164447"
"813","2013 (2004)","13","West Bengal","Darjeeling","177190"
"814","2007 (2004)","13","West Bengal","Malda","80727"
"814","2008 (2004)","13","West Bengal","Malda","90990"
"814","2009 (2004)","13","West Bengal","Malda","108460"
"814","2010 (2004)","13","West Bengal","Malda","124121"
"814","2011 (2004)","13","West Bengal","Malda","145675"
"814","2012 (2004)","13","West Bengal","Malda","164896"
"814","2013 (2004)","13","West Bengal","Malda","185203"
"816","2007 (2004)","13","West Bengal","Cooch Behar","58922"
"816","2008 (2004)","13","West Bengal","Cooch Behar","68700"
"816","2009 (2004)","13","West Bengal","Cooch Behar","94253"
"816","2010 (2004)","13","West Bengal","Cooch Behar","94149"
"816","2011 (2004)","13","West Bengal","Cooch Behar","107814"
"816","2012 (2004)","13","West Bengal","Cooch Behar","122235"
"816","2013 (2004)","13","West Bengal","Cooch Behar","137199"
"817","2007 (2004)","13","West Bengal","Purulia","67509"
"817","2008 (2004)","13","West Bengal","Purulia","77058"
"817","2009 (2004)","13","West Bengal","Purulia","86187"
"817","2010 (2004)","13","West Bengal","Purulia","95888"
"817","2011 (2004)","13","West Bengal","Purulia","113927"
"817","2012 (2004)","13","West Bengal","Purulia","133116"
"817","2013 (2004)","13","West Bengal","Purulia","151620"
"818","2007 (2004)","13","West Bengal","Midnapur","131385"
"818","2008 (2004)","13","West Bengal","Midnapur","152039"
"818","2009 (2004)","13","West Bengal","Midnapur","182097"
"818","2010 (2004)","13","West Bengal","Midnapur","220783"
"818","2011 (2004)","13","West Bengal","Midnapur","255387"
"818","2012 (2004)","13","West Bengal","Midnapur","296093"
"818","2013 (2004)","13","West Bengal","Midnapur","341762"
"821","2007 (2004)","13","West Bengal","Kolkata","626014"
"821","2008 (2004)","13","West Bengal","Kolkata","736858"
"821","2009 (2004)","13","West Bengal","Kolkata","801640"
"821","2010 (2004)","13","West Bengal","Kolkata","949777"
"821","2011 (2004)","13","West Bengal","Kolkata","1122387"
"821","2012 (2004)","13","West Bengal","Kolkata","1298404"
"821","2013 (2004)","13","West Bengal","Kolkata","1495779"
"822","2007 (2004)","13","West Bengal","West Dinajpur","47146"
"822","2008 (2004)","13","West Bengal","West Dinajpur","51689"
"822","2009 (2004)","13","West Bengal","West Dinajpur","56794"
"822","2010 (2004)","13","West Bengal","West Dinajpur","63301"
"822","2011 (2004)","13","West Bengal","West Dinajpur","72569"
"822","2012 (2004)","13","West Bengal","West Dinajpur","81798"
"822","2013 (2004)","13","West Bengal","West Dinajpur","91472"
"902","2007 (2004)","2","Bihar","Muzaffarpur","54711"
"902","2008 (2004)","2","Bihar","Muzaffarpur","68224"
"902","2009 (2004)","2","Bihar","Muzaffarpur","79564"
"902","2010 (2004)","2","Bihar","Muzaffarpur","99940"
"902","2011 (2004)","2","Bihar","Muzaffarpur","125081"
"902","2012 (2004)","2","Bihar","Muzaffarpur","160397"
"902","2013 (2004)","2","Bihar","Muzaffarpur","190294"
"903","2007 (2004)","2","Bihar","Darbhanga","39442"
"903","2008 (2004)","2","Bihar","Darbhanga","48576"
"903","2009 (2004)","2","Bihar","Darbhanga","55850"
"903","2010 (2004)","2","Bihar","Darbhanga","69060"
"903","2011 (2004)","2","Bihar","Darbhanga","85561"
"903","2012 (2004)","2","Bihar","Darbhanga","109291"
"903","2013 (2004)","2","Bihar","Darbhanga","128545"
"904","2007 (2004)","2","Bihar","Saharsa","20466"
"904","2008 (2004)","2","Bihar","Saharsa","26726"
"904","2009 (2004)","2","Bihar","Saharsa","29616"
"904","2010 (2004)","2","Bihar","Saharsa","39193"
"904","2011 (2004)","2","Bihar","Saharsa","46971"
"904","2012 (2004)","2","Bihar","Saharsa","60199"
"904","2013 (2004)","2","Bihar","Saharsa","69810"
"905","2007 (2004)","2","Bihar","Purnea","33634"
"905","2008 (2004)","2","Bihar","Purnea","41953"
"905","2009 (2004)","2","Bihar","Purnea","47210"
"905","2010 (2004)","2","Bihar","Purnea","61081"
"905","2011 (2004)","2","Bihar","Purnea","67458"
"905","2012 (2004)","2","Bihar","Purnea","84275"
"905","2013 (2004)","2","Bihar","Purnea","98470"
"906","2007 (2004)","2","Bihar","Saran","38045"
"906","2008 (2004)","2","Bihar","Saran","46842"
"906","2009 (2004)","2","Bihar","Saran","54272"
"906","2010 (2004)","2","Bihar","Saran","67758"
"906","2011 (2004)","2","Bihar","Saran","83314"
"906","2012 (2004)","2","Bihar","Saran","104504"
"906","2013 (2004)","2","Bihar","Saran","120793"
"907","2007 (2004)","2","Bihar","Patna","141096"
"907","2008 (2004)","2","Bihar","Patna","171428"
"907","2009 (2004)","2","Bihar","Patna","196150"
"907","2010 (2004)","2","Bihar","Patna","237873"
"907","2011 (2004)","2","Bihar","Patna","293692"
"907","2012 (2004)","2","Bihar","Patna","366213"
"907","2013 (2004)","2","Bihar","Patna","430184"
"908","2007 (2004)","2","Bihar","Mungair","19277"
"908","2008 (2004)","2","Bihar","Mungair","23540"
"908","2009 (2004)","2","Bihar","Mungair","27115"
"908","2010 (2004)","2","Bihar","Mungair","32985"
"908","2011 (2004)","2","Bihar","Mungair","38603"
"908","2012 (2004)","2","Bihar","Mungair","47431"
"908","2013 (2004)","2","Bihar","Mungair","54100"
"909","2007 (2004)","2","Bihar","Bhagalpur","39810"
"909","2008 (2004)","2","Bihar","Bhagalpur","49550"
"909","2009 (2004)","2","Bihar","Bhagalpur","57470"
"909","2010 (2004)","2","Bihar","Bhagalpur","72673"
"909","2011 (2004)","2","Bihar","Bhagalpur","89315"
"909","2012 (2004)","2","Bihar","Bhagalpur","111642"
"909","2013 (2004)","2","Bihar","Bhagalpur","130442"
"910","2007 (2004)","15","Jharkhand","Santhal Paragana / Dumka","13898"
"910","2008 (2004)","15","Jharkhand","Santhal Paragana / Dumka","13632"
"910","2009 (2004)","15","Jharkhand","Santhal Paragana / Dumka","15152"
"910","2010 (2004)","15","Jharkhand","Santhal Paragana / Dumka","19600"
"910","2011 (2004)","15","Jharkhand","Santhal Paragana / Dumka","22445"
"910","2012 (2004)","15","Jharkhand","Santhal Paragana / Dumka","26244"
"910","2013 (2004)","15","Jharkhand","Santhal Paragana / Dumka","31098"
"912","2007 (2004)","2","Bihar","Gaya","36020"
"912","2008 (2004)","2","Bihar","Gaya","43626"
"912","2009 (2004)","2","Bihar","Gaya","50170"
"912","2010 (2004)","2","Bihar","Gaya","61874"
"912","2011 (2004)","2","Bihar","Gaya","75202"
"912","2012 (2004)","2","Bihar","Gaya","94541"
"912","2013 (2004)","2","Bihar","Gaya","110975"
"913","2007 (2004)","15","Jharkhand","Hazaribagh","43912"
"913","2008 (2004)","15","Jharkhand","Hazaribagh","47032"
"913","2009 (2004)","15","Jharkhand","Hazaribagh","58118"
"913","2010 (2004)","15","Jharkhand","Hazaribagh","74953"
"913","2011 (2004)","15","Jharkhand","Hazaribagh","82881"
"913","2012 (2004)","15","Jharkhand","Hazaribagh","96459"
"913","2013 (2004)","15","Jharkhand","Hazaribagh","112614"
"914","2007 (2004)","15","Jharkhand","Dhanbad","104507"
"914","2008 (2004)","15","Jharkhand","Dhanbad","110973"
"914","2009 (2004)","15","Jharkhand","Dhanbad","134451"
"914","2010 (2004)","15","Jharkhand","Dhanbad","162814"
"914","2011 (2004)","15","Jharkhand","Dhanbad","179386"
"914","2012 (2004)","15","Jharkhand","Dhanbad","201470"
"914","2013 (2004)","15","Jharkhand","Dhanbad","229096"
"915","2007 (2004)","15","Jharkhand","Palamau","17848"
"915","2008 (2004)","15","Jharkhand","Palamau","22185"
"915","2009 (2004)","15","Jharkhand","Palamau","23885"
"915","2010 (2004)","15","Jharkhand","Palamau","28257"
"915","2011 (2004)","15","Jharkhand","Palamau","32859"
"915","2012 (2004)","15","Jharkhand","Palamau","38363"
"915","2013 (2004)","15","Jharkhand","Palamau","44525"
"916","2007 (2004)","15","Jharkhand","Ranchi","103556"
"916","2008 (2004)","15","Jharkhand","Ranchi","104011"
"916","2009 (2004)","15","Jharkhand","Ranchi","119089"
"916","2010 (2004)","15","Jharkhand","Ranchi","149903"
"916","2011 (2004)","15","Jharkhand","Ranchi","171635"
"916","2012 (2004)","15","Jharkhand","Ranchi","195793"
"916","2013 (2004)","15","Jharkhand","Ranchi","222284"
"917","2007 (2004)","15","Jharkhand","Singhbhum","87284"
"917","2008 (2004)","15","Jharkhand","Singhbhum","81089"
"917","2009 (2004)","15","Jharkhand","Singhbhum","89324"
"917","2010 (2004)","15","Jharkhand","Singhbhum","110370"
"917","2011 (2004)","15","Jharkhand","Singhbhum","118058"
"917","2012 (2004)","15","Jharkhand","Singhbhum","130361"
"917","2013 (2004)","15","Jharkhand","Singhbhum","144595"
"999","2007 (2004)","11","Tamil Nadu","Chennai","782147"
"999","2008 (2004)","11","Tamil Nadu","Chennai","935069"
"999","2009 (2004)","11","Tamil Nadu","Chennai","1095637"
"999","2010 (2004)","11","Tamil Nadu","Chennai","1368351"
"999","2011 (2004)","11","Tamil Nadu","Chennai","1610851"
"999","2012 (2004)","11","Tamil Nadu","Chennai","1884042"
"999","2013 (2004)","11","Tamil Nadu","Chennai","2197769"
